39.4246,-119.5588
38.7932,-122.7655
61.8922,-150.7348
33.279,-116.7813
43.4392,-74.0148
38.8205,-122.8118
47.4127,-122.7133
36.0882,-117.8505
61.869,-147.1608
38.8267,-122.7667
38.8133,-122.7845
35.9583,-117.666
34.9422,-116.7388
36.6172,-121.2255
39.4253,-119.5644
36.7474,-116.2607
36.5733,-121.1655
33.5935,-116.7352
37.539,-121.844
38.84,-122.8208
33.2015,-115.968
38.7893,-122.7785
61.7591,-148.3913
38.7257,-122.8137
63.4877,-147.8161
38.837,-122.7748
46.4135,-122.3628
61.4233,-146.5606
18.6056,-64.2711
35.0405,-117.6822
32.1598,-115.1865
37.6843,143.7541
33.0262,-116.4308
36.1568,-117.936
37.5019,143.8313
39.544,-112.0688
37.4576,143.7809
60.3938,-144.8689
33.2807,-116.782
63.5828,-147.3034
38.7955,-122.788
19.1513,-65.8845
1.6247,89.6071
36.0915,-117.8657
33.9015,-116.823
38.8295,-122.8057
38.8108,-122.8208
43.7212,-121.3188
44.7747,-111.0233
36.0935,-117.8657
44.7795,-111.0197
32.6515,-115.8238
32.6603,-115.7237
6.7185,126.1836
61.6666,-150.0985
32.4565,-116.2057
38.791,-122.763
44.7778,-111.023
-16.1553,-174.224
44.7715,-111.0233
32.5632,-115.6748
36.7397,-115.6168
60.3248,-152.4216
44.7788,-111.0217
33.5148,-116.8838
33.2793,-116.7842
37.945,-122.1248
44.7773,-111.0213
44.7793,-111.0213
35.0965,-116.818
33.278,-116.7845
61.6738,-150.8262
52.448,-170.0712
61.1888,-150.8727
37.9142,143.913
61.4265,-148.0462
37.3397,-118.3993
-3.6442,141.1098
19.6618,-64.4145
47.6673,-121.5697
19.4093,-155.2805
36.0852,-117.8385
38.8398,-122.8297
38.841,-122.8295
38.8217,-122.787
61.1291,-152.2389
19.0916,-65.9773
33.372,-116.4058
44.0892,-110.3015
36.0715,-118.3663
38.787,-122.7612
38.7877,-122.7652
43.7218,-121.3167
37.6452,-119.0462
37.6453,-119.0435
38.8438,-122.8255
62.3256,-149.9617
32.5595,-115.697
38.8107,-122.793
38.8108,-122.8225
36.2363,-118.314
37.7446,143.9782
33.2887,-116.3607
48.825,-122.6153
38.809,-122.8237
47.4163,-122.7003
36.2245,-118.3175
38.8258,-122.8532
38.8273,-122.854
38.8118,-122.8228
62.1683,-148.1848
33.4915,-116.9753
43.74,-121.3133
43.718,-121.3253
38.8148,-122.8203
38.8045,-122.8177
39.1523,-120.2798
37.6402,-119.0805
47.9333,-122.8903
38.6948,-119.76
61.5951,-148.2601
-54.0382,-1.9409
38.7893,-122.766
33.1547,-116.4102
37.4608,-118.8275
48.5447,-119.8835
36.0835,-117.8515
37.6475,-119.0467
37.647,-119.0438
38.1723,143.7486
37.6448,-119.0468
18.1019,-64.058
37.6463,-119.0453
37.6452,-119.0432
59.866,-153.1001
37.6448,-119.0413
37.6452,-119.0462
63.3676,-147.6293
37.5417,-118.833
37.7887,-112.3065
62.0235,-150.21
32.5673,-115.6937
38.8165,-122.825
47.6288,-121.9543
33.933,-116.7787
38.8435,-122.8287
38.815,-122.799
60.9244,-146.7659
34.0343,-117.567
60.1563,-148.9935
37.6455,-119.0437
37.4135,-118.3708
61.3894,-150.303
37.6453,-119.0453
33.8937,-116.8602
61.3927,-150.3739
18.868,-64.7266
37.6372,-119.0753
32.9965,-116.1842
34.2742,-117.0665
38.2135,-119.1962
37.6462,-119.0437
60.0058,-152.1824
37.6465,-119.0422
38.8287,-122.7925
37.646,-119.0447
33.0218,-116.418
36.0487,-117.6185
40.7087,-111.4192
37.6455,-119.0437
63.1477,-150.7361
37.4588,-118.8277
39.5512,-119.9309
36.9815,-121.6287
35.9548,-117.6683
9.9053,-83.9302
37.9015,-122.0528
40.7077,-111.4122
64.9789,-148.1849
36.05,-117.621
19.4063,-154.977
37.5305,-118.8155
35.9537,-120.513
38.8253,-122.8525
38.7537,-122.7248
46.4223,-122.3955
64.5938,-147.9149
36.571,-121.1687
63.1842,-151.569
38.8377,-122.8772
38.8362,-122.88
38.8205,-122.7633
37.5343,-118.4378
29.2344,139.3552
46.4265,-122.3725
-3.5022,145.3572
39.2058,-120.064
37.1042,-112.8662
37.7906,143.5902
45.9563,-111.1665
59.7569,-153.4858
61.1045,-150.9744
38.7327,-122.7375
39.2085,-120.0647
39.2067,-120.0677
36.0265,-118.3757
38.839,-122.8303
38.8405,-122.8292
33.1855,-115.562
33.2727,-115.6765
46.4263,-122.399
37.8954,22.6208
38.8375,-122.8277
18.0655,-64.1075
38.7603,-122.7135
36.3048,-89.5295
36.3868,-89.51
37.064,-121.5035
38.8128,-122.8267
27.9562,57.3689
36.4287,-120.9138
13.875,-91.8201
65.3488,-150.4006
18.1075,-65.7689
60.1197,-151.6921
63.0106,-151.4487
38.8162,-122.8325
38.837,-122.8267
33.0595,-116.4085
38.8382,-122.8268
38.8158,-122.8228
38.8297,-122.8222
36.0622,-117.4975
38.7882,-122.7642
39.6565,-119.8527
61.1076,-151.5328
-14.7775,167.2197
19.2467,-155.5297
64.722,-147.5383
61.2743,-150.8658
35.4437,-119.9923
36.5092,-121.089
38.8285,-122.7625
-5.1721,102.2701
47.7787,-122.8517
33.8902,-117.6202
34.1915,-116.477
38.3357,-118.151
61.2816,-149.8618
38.8243,-122.8048
36.0923,-117.8723
33.4775,-116.4752
35.964,-117.6603
38.7885,-122.7628
61.2382,-150.8189
36.0908,-117.842
20.0115,-155.242
36.0832,-117.8432
36.0888,-117.8553
48.2395,-121.6503
38.987,-111.4582
37.467,-118.8425
-7.1925,144.0014
36.9082,-121.0947
38.8107,-122.8123
17.296,-100.1136
36.2727,-118.0343
36.0985,-117.8762
38.7887,-122.7485
38.8302,-122.8513
38.8277,-122.8523
61.7068,-150.1078
36.0932,-117.8373
47.8715,-121.6492
63.1671,-150.7431
36.0877,-117.8652
36.0603,-117.4955
38.8297,-122.7998
47.8438,-121.577
35.9593,-117.6643
38.8368,-122.8743
-7.2106,143.929
60.107,-151.7919
64.4928,-147.2866
36.1017,-117.872
62.242,-151.3856
36.6022,-121.2135
38.811,-122.8107
67.1199,-156.7491
38.7852,-122.7472
38.8118,-122.7935
38.7937,-122.7777
36.085,-117.8405
36.0987,-117.8495
33.1627,-116.1103
38.8387,-122.8265
25.7532,122.3356
36.087,-117.863
61.224,-150.8316
38.3374,-118.1538
61.5911,-148.4239
36.2888,-120.8435
36.0897,-117.8518
33.2213,-115.6185
33.175,-115.573
37.7683,143.9552
38.8112,-122.8405
33.6052,-116.817
37.1362,-121.5342
32.3795,-115.5015
35.7808,-118.5195
61.5978,-146.3674
32.594,-115.742
63.4572,-146.1968
38.8172,-122.8292
37.6227,143.5686
62.6737,-150.6539
36.089,-117.8405
63.0865,-151.5156
38.794,-122.7793
36.1648,-91.5442
33.9045,-116.5835
38.793,-122.7783
38.7903,-122.7647
61.2476,-150.7802
62.1395,-145.3446
62.0648,-147.805
38.8178,-122.7838
32.7468,-115.885
38.846,-122.825
32.688,-115.707
61.8262,-149.6428
37.4155,-118.8867
38.2498,-118.7155
33.6232,-116.696
-7.1449,144.0484
38.8215,-122.7635
38.1239,74.16
36.0825,-117.842
38.825,-122.8225
36.1933,-118.0243
66.3091,-149.8086
61.2153,-150.8694
34.5127,-116.285
35.3895,-96.4438
60.3778,-150.7174
37.1852,-113.8737
61.9683,-149.7862
38.8288,-122.763
66.0204,-146.3168
2.5709,128.3679
61.7671,-148.3751
38.7792,-122.7112
36.6573,-89.5397
37.8335,143.8836
66.54,-147.1533
38.8308,-122.8522
35.9702,-120.5355
38.843,-122.8245
23.0268,70.3065
36.0813,-117.8367
38.8413,-122.8255
38.8425,-122.8217
38.8393,-122.826
34.0415,-116.8548
32.5258,-115.2552
44.1601,-114.8206
60.7275,-149.6639
33.1893,-115.9842
33.1905,-115.9815
19.2397,-155.4373
36.8773,-117.4324
63.4942,-148.987
38.7873,-122.7057
35.9818,-120.5562
40.02,-121.9872
-7.2479,143.9304
32.9651,-100.8328
19.3822,-155.2827
36.0995,-117.8492
37.541,-121.8477
38.7783,-122.7238
18.2395,-64.392
38.8382,-122.7755
19.4402,-63.8883
38.8372,-122.7748
36.347,-117.6087
61.7471,-148.396
34.8194,-82.9272
63.5729,-147.8499
18.5224,-65.0101
62.1009,-148.7084
36.7968,-121.3512
46.2163,-122.4
46.0922,-122.3822
59.9919,-153.0112
37.589,-121.7013
43.7238,-121.3152
37.6363,-119.0287
46.844,-121.7612
37.6277,-119.0305
37.6735,-118.9993
37.6333,-119.0402
37.4078,143.8623
39.5527,-117.9733
38.7868,-122.7635
48.8705,-113.3275
37.604,143.7923
37.6303,-119.0297
37.6272,-119.0318
38.2324,-118.7246
20.0637,-156.7327
38.8135,-122.8288
61.3577,-146.5463
37.6292,-119.0335
37.6185,-119.032
37.6295,-119.0377
16.6545,-97.2036
65,-147.3333
37.9211,143.8414
37.6305,-119.0275
37.6308,-119.033
36.5963,-121.1092
12.6849,-87.8683
38.8455,-122.8273
37.6417,-118.8488
61.2841,-150.8827
60.7802,-147.1963
38.8102,-122.7932
37.7322,143.8633
38.7913,-122.7785
60.0205,-152.4677
36.7083,-121.3465
36.9638,-121.557
32.6542,-115.9343
39.9327,-122.882
33.3592,-116.362
37.6322,-119.032
62.3783,-149.6384
38.7942,-122.754
37.3245,-122.0993
63.5713,-147.8736
41.2688,-123.4238
36.0957,-117.8492
37.7272,143.568
36.089,-117.8418
36.0933,-117.8473
20.8822,-156.7883
59.3293,-153.3113
37.4373,143.9005
37.6395,-119.0355
36.092,-117.8495
35.5388,-120.8325
37.4466,143.6539
64.3329,-149.2576
59.7279,-152.9101
33.0073,-116.3073
19.5433,-155.618
33.4462,-116.8912
37.7959,143.6032
64.2262,-148.0944
38.7548,-117.1226
38.8138,-122.7993
40.594,-123.4983
36.0282,-117.8038
18.3574,-102.4666
38.839,-122.7743
37.6308,-119.0337
-7.6329,146.9626
33.2887,-116.7788
36.096,-117.8503
31.8712,-94.3959
44.8181,-111.5163
38.4127,-122.2463
40.8805,142.8178
33.7013,-116.9513
33.2713,-116.7772
37.5415,-118.8702
59.8862,-152.3009
37.6307,-119.033
61.5837,-148.2626
61.7855,-148.412
61.9706,-147.6844
36.1033,-117.8602
36.9727,-121.387
-38.3207,176.0857
43.7222,-121.3185
63.6407,-148.6381
62.21,-150.9066
36.1055,-117.8452
34.5945,-117.33
53.9731,-165.3557
61.948,-150.1095
36.0935,-117.8572
33.5318,-116.6965
36.9478,-121.549
62.3622,-151.1564
61.2184,-147.1124
43.7197,-121.3188
43.721,-121.3182
62.4535,-150.5378
62.5306,-148.6938
37.707,143.8775
37.8099,143.7406
33.0297,-116.429
37.723,143.868
38.7862,-122.7632
37.629,-119.0353
32.5648,-115.2218
46.5965,-119.8587
61.2099,-150.7966
45.503,-117.2737
18.5461,-66.513
59.4781,-153.254
37.6398,-119.0308
37.8,143.8504
63.9813,-148.7199
33.7077,-116.7472
33.0018,-116.2372
37.762,143.637
33.5165,-116.5588
63.3409,-145.2392
38.7454,88.1013
62.6761,-151.5573
38.8227,-122.835
38.785,-122.7655
61.0976,-149.001
36.0725,-117.905
63.4899,-151.1783
44.4948,-110.5777
44.4783,-110.5623
44.5068,-110.5797
44.4865,-110.57
44.488,-110.5682
33.63,-116.6845
44.4888,-110.5705
38.8242,-122.7627
60.6285,-152.6017
37.8774,143.6626
36.0733,-117.906
44.4965,-110.5832
19.2618,-155.5145
60.7981,-147.0335
36.0862,-117.8485
37.5345,143.7154
62.632,-152.2675
35.96,-117.6672
37.5552,143.6509
38.7743,-122.7187
63.4748,-148.5965
36.0918,-117.853
36.0968,-117.848
33.2783,-116.782
37.8527,143.7351
61.6166,-148.3091
38.7603,-122.7332
36.0895,-117.8623
45.0271,-111.7853
47.3996,-114.45
33.5028,-116.5498
19.1132,-155.3778
38.812,-122.7955
63.4254,-151.2007
36.1103,-117.8543
36.0872,-117.8473
36.0913,-117.8668
33.67,-118.2493
61.2012,-150.6136
61.5916,-148.2654
37.3937,-118.5397
38.9247,-123.0433
38.8173,-122.8225
37.5717,143.7749
38.8712,-122.8045
28.1199,-111.9796
37.8222,144.1752
36.0915,-117.8478
36.0828,-117.8382
37.7215,143.746
38.8423,-122.825
37.7408,143.5427
38.7837,-122.7428
39.4453,-120.2815
37.8487,143.5812
58.1765,-151.2775
38.8105,-122.8108
36.1043,-117.8795
37.9387,143.7626
38.7555,-122.7085
60.2063,-144.0568
38.8462,-122.8003
37.8885,144.0904
36.0843,-117.8367
33.625,-116.6978
18.024,-65.5849
36.5585,70.1604
38.79,-122.7632
-16.3814,-74.4322
36.084,-117.8402
35.9608,-117.6603
38.8115,-122.8155
36.096,-117.867
38.7537,-122.7133
61.6515,-151.123
51.6989,-179.6287
38.7535,-122.7182
36.0882,-117.8702
36.3601,-91.212
38.7488,-122.7175
38.751,-122.717
33.004,-116.3287
36.3095,-120.8515
38.7542,-122.7172
38.7315,-122.7137
38.7508,-122.7217
38.7565,-122.7237
38.7552,-122.7207
38.75,-122.7188
38.7577,-122.715
38.7517,-122.7163
38.755,-122.7027
38.8147,-122.7927
38.7888,-122.727
38.7732,-122.7468
38.7965,-122.7612
63.082,-150.4048
38.7508,-122.7203
38.7477,-122.716
37.8112,-118.9973
36.0958,-117.8472
38.787,-122.7643
36.09,-117.8488
61.2289,-150.8418
35.9538,-117.6647
36.1067,-117.8707
19.3855,-155.2472
38.8117,-122.8265
47.4615,-112.7296
33.0013,-116.3347
45.4962,-117.1677
62.0639,-150.6334
38.8062,-122.775
36.5848,-121.226
38.808,-122.774
38.8057,-122.7697
38.8058,-122.7707
38.8085,-122.776
62.2861,-149.9432
63.9645,-148.6749
36.103,-117.856
44.8256,-111.4935
44.8266,-111.4901
38.2309,-118.7377
33.3515,-116.292
47.6947,-120.3745
36.0978,-117.8595
-5.3008,151.4269
18.4108,-67.3001
36.1003,-117.8623
36.0978,-117.8645
38.8237,-122.8235
35.9593,-117.6637
36.092,-117.8488
34.0677,-116.8303
38.8265,-122.8523
34.231,-117.4485
-54.0936,-1.9278
37.2228,-112.832
33.6072,-116.6137
60.2832,-152.1598
38.779,-122.7235
38.8215,-122.7648
35.9492,-117.6708
36.3186,-89.528
33.623,-116.6958
38.8343,-122.7538
44.8783,-111.793
33.2803,-116.7803
34.7635,-117.497
38.8173,-122.8152
35.7195,-117.4378
33.2018,-116.7325
19.3988,-155.266
38.8423,-122.8002
62.5209,-147.2148
36.093,-117.8672
36.309,-120.859
61.7378,-148.3989
63.246,-151.5692
28.4979,66.1027
33.9377,-116.7595
61.8885,-149.3057
46.4218,-122.4027
54.6621,-160.5315
33.061,-114.9725
35.9008,-118.3602
33.8477,-117.4885
47.5563,-121.9617
64.8943,-149.1595
33.623,-116.6987
34.044,-117.222
38.8368,-122.8013
38.838,-122.8018
40.308,-119.7853
33.1905,-115.9818
38.8395,-122.7992
33.8585,-117.501
-54.2165,-1.9831
38.8215,-122.7947
36.1057,-117.8458
36.1027,-117.8643
38.8267,-122.8527
36.1505,-117.8412
63.3602,-150.1236
36.1233,-117.86
38.8315,-122.8482
36.7588,-121.5938
44.8266,-111.4846
35.9907,-120.5515
-22.0089,-68.4102
32.5188,-116.2018
36.0993,-117.852
36.0947,-117.841
35.5614,140.0828
60.4775,-147.4079
37.5252,-118.8972
38.822,-122.8152
38.8385,-122.7732
36.5885,-121.4157
38.2387,-118.7344
36.0985,-117.8555
38.2498,-118.7155
37.629,-119.0252
39.3357,-122.8382
63.0737,-151.4784
61.3393,-151.0682
34.117,-116.7752
19.3752,-155.2717
36.0185,-117.791
36.0243,-117.8055
36.1005,-117.8463
36.0882,-117.8422
36.084,-117.845
-17.9485,-69.4703
64.2602,-149.921
36.1023,-117.8603
35.9512,-117.67
35.9592,-117.6565
36.081,-117.8458
34.3467,-116.8452
36.1027,-117.854
36.0972,-117.8502
36.1005,-117.8588
36.0985,-117.847
36.0962,-117.8448
45.3208,-112.5473
46.7802,-121.9007
36.94,23.1107
36.098,-117.8475
38.789,-122.7632
36.6147,-121.1372
38.8113,-122.8253
46.0835,-118.8513
37.9249,-115.8141
35.1487,-118.3955
39.3337,-122.841
38.8068,-122.8087
36.0843,-117.8445
-56.0873,-27.3998
35.8157,-117.7225
61.6232,-149.8867
33.8987,-116.7187
34.1505,-117.5357
34.0432,-117.2277
38.8405,-122.8272
36.0862,-117.8375
36.1062,-117.8553
33.4837,-116.4263
-54.0389,-1.9639
62.5825,-149.0792
44.8326,-111.4813
61.2,-150.8436
44.8328,-111.4813
33.8617,-116.9742
44.8036,-111.5425
38.745,-122.6993
44.8316,-111.4868
44.8361,-111.4805
44.8378,-111.4756
62.3553,-148.305
36.0915,-117.8787
36.0915,-117.8543
35.6367,-118.0237
19.2257,-155.6197
44.8285,-111.4868
44.8375,-111.4765
44.8346,-111.4766
60.6344,-144.0847
61.578,-148.2388
61.5714,-148.4389
63.2313,-150.3624
61.1724,-150.8832
44.7193,-111.0228
37.533,-118.8258
44.8383,-111.471
38.805,-122.7918
39.224,-120.0836
38.8188,-122.8167
63.2116,-150.6159
62.5427,-148.9881
44.831,-111.4851
38.8227,-122.7663
37.6327,-119.0283
38.8287,-122.8563
44.8266,-111.4948
61.7699,-148.4045
38.8143,-122.8122
36.6708,-121.2928
40.1042,-119.6653
36.1028,-117.8688
36.101,-117.8548
36.0665,-120.2593
38.7903,-122.7625
60.5239,-147.8574
39.2237,-120.0859
38.8442,-122.8275
38.838,-122.7632
38.8398,-122.7647
39.2205,-120.0911
36.0963,-117.8432
61.2424,-150.8224
35.4621,-92.2902
36.099,-117.8502
33.709,-116.7472
33.6728,-116.7365
41.7735,-112.3688
10.9458,126.6862
36.087,-117.848
37.435,-118.492
35.448,-92.307
36.4606,140.7185
36.1003,-117.849
36.0877,-117.8652
36.0895,-117.8718
36.0903,-117.8753
37.5532,-118.873
33.3348,-116.2748
37.1743,-117.3806
38.7933,-122.7717
57.3644,-154.9366
38.842,-122.7805
34.1997,-117.4917
34.2008,-117.494
38.812,-122.819
37.753,-122.5522
36.09,-117.8565
60.172,-140.9883
36.0938,-117.8713
37.5403,-121.8402
38.8422,-122.826
61.2355,-150.8348
38.8172,-122.8267
45.124,-111.8755
63.8507,-148.3922
18.503,-66.1275
34.0398,-117.245
63.1871,-148.657
32.824,-116.2092
36.092,-117.8648
60.6986,-147.2449
13.7478,-92.3747
37.5377,-121.8417
-5.0143,143.0836
37.533,-121.8512
37.5403,-121.8387
38.8388,-122.8232
36.0788,-117.8365
38.8385,-122.8248
36.0855,-117.845
43.76,-121.3063
62.8975,-148.9662
38.8075,-122.8133
51.5519,-175.2413
52.9769,-132.3925
63.9442,-148.8568
37.6575,-118.8608
36.084,-117.838
34.261,-116.4317
36.1095,-117.862
36.1057,-117.8603
57.3616,-153.926
38.842,-122.7992
51.478,-176.1914
36.4294,-116.9339
38.84,-122.8265
36.0913,-117.8588
-8.3876,120.4808
36.0268,-117.6062
36.087,-117.8522
36.0993,-117.8505
35.9653,-117.6667
36.3098,-89.5042
35.3758,-118.6508
38.7515,-122.7168
36.086,-117.841
34.3303,-119.4847
63.5072,-150.9665
36.0887,-117.85
2.4622,90.4346
36.0878,-117.8508
36.1222,-117.9162
38.7825,-122.7933
64.2682,-148.5462
36.0852,-117.879
38.7325,-122.7388
36.0953,-117.8463
36.0952,-117.853
38.8072,-122.8077
38.8393,-122.7517
36.0905,-117.84
-2.8799,129.2951
59.2348,-154.6291
36.0868,-117.8583
35.549,-118.3487
35.5468,-118.3468
37.3775,-119.0285
37.3793,-119.037
36.0888,-117.8482
63.5069,-147.2137
39.2206,-120.088
11.0027,126.6176
39.22,-120.0928
35.0325,-117.6825
62.1858,-148.8391
65.0109,-147.3403
36.0968,-117.8783
18.3514,-65.7565
37.3275,-118.3562
-31.0358,-177.5713
62.6482,-150.7464
33.204,-115.6563
35.9985,-120.5573
-20.7098,-178.9327
36.056,-117.458
35.7016,-84.1573
35.9678,-117.9773
38.7588,-122.7015
38.8468,-122.8218
38.8183,-122.8225
38.9782,-126.3822
59.8933,-151.0965
37.7048,-119.4518
33.3717,-116.6905
35.9988,-120.5578
46.7993,-120.7163
36.0998,-117.8485
38.8442,-122.8262
36.101,-117.8822
38.8417,-122.8302
37.6315,-119.0267
33.1377,-115.6822
36.7728,-115.7133
32.5958,-116.9878
33.2977,-116.278
35.761,-117.6582
37.63,-119.0282
36.0945,-117.8438
36.0967,-117.8545
33.8422,-117.4977
36.0863,-117.8418
38.8152,-122.7932
40.4598,-121.5372
35.9723,-117.6777
35.9615,-117.667
36.0935,-117.8513
36.6979,-115.6262
36.0808,-117.8365
36.0937,-117.8577
32.1063,-115.8562
36.0768,-117.5555
38.0052,-115.7841
36.0905,-117.8508
40.3022,-124.5277
33.5975,-116.8177
46.8553,-121.7568
36.0452,-120.6025
36.0915,-117.8592
40.4668,-121.5517
39.4708,-111.2118
34.1895,-117.3335
33.2783,-116.7865
38.8062,-122.7837
33.1402,-116.438
61.0612,-151.2401
37.3945,-118.6912
59.9884,-140.6618
36.0913,-117.8733
62.7947,-151.1386
38.7772,-122.7267
44.0698,-125.9617
36.087,-117.8487
33.4901,59.5544
35.957,-117.667
38.8392,-122.7522
36.0873,-117.8425
61.6392,-151.2628
37.403,-117.1105
36.0967,-117.8642
19.392,-155.1093
38.8165,-122.7718
38.8413,-122.8077
35.9662,-117.6532
36.0897,-117.8443
33.6243,-116.6955
-28.6286,-70.0375
32.9878,-116.3417
36.086,-117.845
36.092,-117.8703
46.6375,-121.6508
36.0955,-117.8588
18.809,-64.625
38.8402,-122.8043
33.4728,-116.5623
33.254,-116.7643
36.0978,-117.8582
38.789,-122.7635
36.0923,-117.8735
36.0908,-117.8513
38.8418,-122.8307
38.8148,-122.825
36.3632,-119.7963
39.2307,-120.0937
36.0837,-117.8358
36.0873,-117.8653
36.092,-117.8435
36.0887,-117.8575
60.6831,-151.0926
36.0915,-117.8515
60.0337,-152.7802
38.8208,-122.8263
36.2785,-120.8675
36.0907,-117.863
36.0935,-117.8538
38.7275,-122.7372
38.8305,-122.8045
33.4885,-116.7172
38.7288,-122.727
19.3747,-155.234
36.092,-117.8518
38.8182,-122.8362
36.0905,-117.8542
64.886,-133.99
38.733,-122.7365
36.0888,-117.8532
36.0867,-117.851
38.732,-122.7398
36.0963,-117.8578
38.8103,-122.7945
36.0902,-117.8573
36.0908,-117.8425
36.1027,-117.8687
36.0907,-117.8515
61.2584,-148.4588
36.0938,-117.8542
36.0907,-117.8652
36.0885,-117.8543
38.817,-122.8162
36.0955,-117.859
39.3617,-119.9218
-14.9697,-173.2374
36.0872,-117.8583
36.0918,-117.8633
37.5573,-118.8262
35.8328,-117.7142
36.0895,-117.846
64.9408,-149.2315
36.822,-120.6883
36.0873,-117.8517
61.1396,-150.8751
32.637,-115.7387
38.7303,-122.7413
54.3185,-162.4872
35.1942,-119.2588
38.73,-122.7383
36.0933,-117.8528
39.1562,-120.2723
64.7871,-147.5778
38.8215,-122.836
38.7578,-122.7352
36.0148,-117.793
38.7627,-122.741
33.9902,-116.9642
32.3762,-115.3273
36.3138,-120.8325
36.1088,-117.866
40.3485,-124.37
-15.1338,-173.6716
36.0927,-117.8698
33.6273,-117.2497
36.1012,-117.8703
38.7503,-122.7185
38.8063,-122.8095
37.3375,-117.0985
39.3058,-119.9919
61.1419,-150.7995
38.8128,-122.8317
36.095,-117.8563
36.0898,-117.8533
33.2832,-116.7768
33.284,-116.7787
36.0872,-117.8518
61.2317,-150.8565
37.6485,-122.0535
60.3588,-151.4016
36.096,-117.8493
53.1711,-166.8686
38.7515,-122.7165
63.512,-151.1587
38.807,-122.8098
63.2421,-150.6528
61.1429,-150.314
35.687,-118.0617
37.5278,-118.8263
38.8237,-122.8575
36.0952,-117.859
61.3677,-151.068
36.082,-117.8375
36.0815,-117.8398
35.7283,-117.579
35.7598,-117.6512
38.8438,-122.8282
36.0998,-117.8887
36.0968,-117.8597
63.491,-147.7132
63.4877,-147.6607
36.0942,-117.8543
33.2807,-116.7875
63.9744,-148.7848
61.3541,-150.5913
38.8203,-122.8228
36.0872,-117.8457
36.081,-117.8448
36.0923,-117.8647
64.868,-148.7851
63.5376,-147.4891
38.7822,-122.7232
59.8534,-141.0718
40.3116,-119.774
47.6838,-120.236
33.025,-116.4368
-22.0233,-68.2642
61.2642,-150.8056
36.0873,-117.8522
36.0887,-117.8543
36.0818,-117.841
37.0205,-117.0094
38.2972,-108.9172
39.619,-110.3938
46.5563,-112.4483
44.7302,-111.239
63.0785,-148.5678
38.7777,-122.7427
63.019,-151.1098
34.504,-118.8355
38.7717,-122.74
59.9452,-152.6545
34.4923,-118.8368
36.0283,-117.6243
36.0822,-117.841
18.6615,-67.6484
62.0001,-150.666
33.1448,-115.68
36.0943,-117.8787
46.8598,-107.9611
64.8293,-148.8892
61.709,-151.2213
44.962,-112.6866
37.4233,-118.434
36.5605,-121.1543
33.142,-115.6903
48.1871,-115.9245
33.1415,-115.7028
33.1572,-115.714
33.1407,-115.6843
36.0893,-117.8518
34.3232,-119.4975
36.1013,-117.8585
35.7285,-117.5782
33.1457,-115.7235
36.09,-117.8583
36.0858,-117.8442
60.7095,-150.2215
46.8437,-121.7617
32.9642,-115.5433
32.9635,-115.5278
